DateTime,Total
08/03/2021 13:30,226.9
08/03/2021 13:45,192.155
08/03/2021 14:00,163.15
08/03/2021 14:15,203.395
08/03/2021 14:30,174.555
08/03/2021 14:45,151.735
08/03/2021 15:00,137.26
08/03/2021 15:15,137.0775
08/03/2021 15:30,112.27
08/03/2021 15:45,94.685
08/03/2021 16:00,64.86
08/03/2021 16:15,46.655
08/03/2021 16:30,39.785
08/03/2021 16:45,29.4475
08/03/2021 17:00,25.5875
08/03/2021 17:15,18.99
08/03/2021 17:30,14.4125
08/03/2021 17:45,7.125
08/03/2021 18:00,1.3675
08/03/2021 18:15,0.2225
08/03/2021 18:30,0
08/03/2021 18:45,0
08/03/2021 19:00,0
08/03/2021 19:15,0
08/03/2021 19:30,0
08/03/2021 19:45,0
08/03/2021 20:00,0
08/03/2021 20:15,0
08/03/2021 20:30,0
08/03/2021 20:45,0
08/03/2021 21:00,0
08/03/2021 21:15,0
08/03/2021 21:30,0
08/03/2021 21:45,0
08/03/2021 22:00,0
08/03/2021 22:15,0
08/03/2021 22:30,0
08/03/2021 22:45,0
08/03/2021 23:00,0
08/03/2021 23:15,0
08/03/2021 23:30,0
08/03/2021 23:45,0
09/03/2021 00:00,0
09/03/2021 00:15,0
09/03/2021 00:30,0
09/03/2021 00:45,0
09/03/2021 01:00,0
09/03/2021 01:15,0
09/03/2021 01:30,0
09/03/2021 01:45,0
09/03/2021 02:00,0
09/03/2021 02:15,0
09/03/2021 02:30,0
09/03/2021 02:45,0
09/03/2021 03:00,0
09/03/2021 03:15,0
09/03/2021 03:30,0
09/03/2021 03:45,0
09/03/2021 04:00,0
09/03/2021 04:15,0
09/03/2021 04:30,0
09/03/2021 04:45,0
09/03/2021 05:00,0
09/03/2021 05:15,0
09/03/2021 05:30,0
09/03/2021 05:45,0
09/03/2021 06:00,0
09/03/2021 06:15,0
09/03/2021 06:30,0
09/03/2021 06:45,0
09/03/2021 07:00,0
09/03/2021 07:15,0.075
09/03/2021 07:30,3.91
09/03/2021 07:45,7.6375
09/03/2021 08:00,17.815
09/03/2021 08:15,25.72
09/03/2021 08:30,22.62
09/03/2021 08:45,47.3275
09/03/2021 09:00,57.8675
09/03/2021 09:15,39.475
09/03/2021 09:30,40.06
09/03/2021 09:45,44.0325
09/03/2021 10:00,58.9825
09/03/2021 10:15,79.8125
09/03/2021 10:30,108.85
09/03/2021 10:45,90.06
09/03/2021 11:00,76.3375
09/03/2021 11:15,79.79
09/03/2021 11:30,151.2975
09/03/2021 11:45,185.025
09/03/2021 12:00,180.6425
09/03/2021 12:15,156.14
09/03/2021 12:30,144.5325
09/03/2021 12:45,101.5575
09/03/2021 13:00,165.89
09/03/2021 13:15,167.33
09/03/2021 13:30,165.29
09/03/2021 13:45,203.105
09/03/2021 14:00,104.7475
09/03/2021 14:15,127.27
09/03/2021 14:30,123.0725
09/03/2021 14:45,94.28
09/03/2021 15:00,112.4
09/03/2021 15:15,107.895
09/03/2021 15:30,91.215
09/03/2021 15:45,68.84
09/03/2021 16:00,72.08
09/03/2021 16:15,85.0025
09/03/2021 16:30,71.785
09/03/2021 16:45,50.9875
09/03/2021 17:00,29.5925
09/03/2021 17:15,25.3825
09/03/2021 17:30,14.305
09/03/2021 17:45,8.9475
09/03/2021 18:00,6.755
09/03/2021 18:15,1.1225
09/03/2021 18:30,0.095
09/03/2021 18:45,0
09/03/2021 19:00,0
09/03/2021 19:15,0
09/03/2021 19:30,0
09/03/2021 19:45,0
09/03/2021 20:00,0
09/03/2021 20:15,0
09/03/2021 20:30,0
09/03/2021 20:45,0
09/03/2021 21:00,0
09/03/2021 21:15,0
09/03/2021 21:30,0
09/03/2021 21:45,0
09/03/2021 22:00,0
09/03/2021 22:15,0
09/03/2021 22:30,0
09/03/2021 22:45,0
09/03/2021 23:00,0
09/03/2021 23:15,0
09/03/2021 23:30,0
09/03/2021 23:45,0
10/03/2021 00:00,0
10/03/2021 00:15,0
10/03/2021 00:30,0
10/03/2021 00:45,0
10/03/2021 01:00,0
10/03/2021 01:15,0
10/03/2021 01:30,0
10/03/2021 01:45,0
10/03/2021 02:00,0
10/03/2021 02:15,0
10/03/2021 02:30,0
10/03/2021 02:45,0
10/03/2021 03:00,0
10/03/2021 03:15,0
10/03/2021 03:30,0
10/03/2021 03:45,0
10/03/2021 04:00,0
10/03/2021 04:15,0
10/03/2021 04:30,0
10/03/2021 04:45,0
10/03/2021 05:00,0
10/03/2021 05:15,0
10/03/2021 05:30,0
10/03/2021 05:45,0
10/03/2021 06:00,0
10/03/2021 06:15,0
10/03/2021 06:30,0
10/03/2021 06:45,0
10/03/2021 07:00,0.025
10/03/2021 07:15,0.4
10/03/2021 07:30,3.6225
10/03/2021 07:45,7.2275
10/03/2021 08:00,11.35
10/03/2021 08:15,15.09
10/03/2021 08:30,21.0875
10/03/2021 08:45,19.3975
10/03/2021 09:00,28.03
10/03/2021 09:15,29.7225
10/03/2021 09:30,36.43
10/03/2021 09:45,47.82
10/03/2021 10:00,64.365
10/03/2021 10:15,79.5125
10/03/2021 10:30,80.7475
10/03/2021 10:45,100.6775
10/03/2021 11:00,80.1525
10/03/2021 11:15,126.0175
10/03/2021 11:30,102.1675
10/03/2021 11:45,118.4675
10/03/2021 12:00,112.3175
10/03/2021 12:15,90.575
10/03/2021 12:30,83.4825
10/03/2021 12:45,97.38
10/03/2021 13:00,104.98
10/03/2021 13:15,87.8925
10/03/2021 13:30,87.33
10/03/2021 13:45,65.18
10/03/2021 14:00,57.9925
10/03/2021 14:15,68.6275
10/03/2021 14:30,68.8175
10/03/2021 14:45,50.785
10/03/2021 15:00,54.8825
10/03/2021 15:15,57.965
10/03/2021 15:30,36.055
10/03/2021 15:45,23.15
10/03/2021 16:00,21.515
10/03/2021 16:15,18.2225
10/03/2021 16:30,22.3325
10/03/2021 16:45,17.5325
10/03/2021 17:00,11.8875
10/03/2021 17:15,10.6675
10/03/2021 17:30,7.535
10/03/2021 17:45,1.4475
10/03/2021 18:00,0.5625
10/03/2021 18:15,0.025
10/03/2021 18:30,0
10/03/2021 18:45,0
10/03/2021 19:00,0
10/03/2021 19:15,0
10/03/2021 19:30,0
10/03/2021 19:45,0
10/03/2021 20:00,0
10/03/2021 20:15,0
10/03/2021 20:30,0
10/03/2021 20:45,0
10/03/2021 21:00,0
10/03/2021 21:15,0
10/03/2021 21:30,0
10/03/2021 21:45,0
10/03/2021 22:00,0
10/03/2021 22:15,0
10/03/2021 22:30,0
10/03/2021 22:45,0
10/03/2021 23:00,0
10/03/2021 23:15,0
10/03/2021 23:30,0
10/03/2021 23:45,0
11/03/2021 00:00,0
11/03/2021 00:15,0
11/03/2021 00:30,0
11/03/2021 00:45,0
11/03/2021 01:00,0
11/03/2021 01:15,0
11/03/2021 01:30,0
11/03/2021 01:45,0
11/03/2021 02:00,0
11/03/2021 02:15,0
11/03/2021 02:30,0
11/03/2021 02:45,0
11/03/2021 03:00,0
11/03/2021 03:15,0
11/03/2021 03:30,0
11/03/2021 03:45,0
11/03/2021 04:00,0
11/03/2021 04:15,0
11/03/2021 04:30,0
11/03/2021 04:45,0
11/03/2021 05:00,0
11/03/2021 05:15,0
11/03/2021 05:30,0
11/03/2021 05:45,0
11/03/2021 06:00,0
11/03/2021 06:15,0
